order_id,customer_id,product_id,order_date,quantity,amount,status
12418,97,18,2024-09-24,1,5.79,completed
12419,439,4,2024-09-24,2,1145.31,returned
12420,240,22,2024-09-24,3,63.15,completed
12421,353,22,2024-09-24,2,40.91,cancelled
12422,481,24,2024-09-25,3,109.52,cancelled
12423,427,26,2024-09-25,2,67.75,completed
12424,317,13,2024-09-25,2,103.18,completed
12425,40,9,2024-09-25,1,42.39,cancelled
12426,74,13,2024-09-25,4,204.91,completed
12427,396,25,2024-09-25,1,56.18,completed
12428,255,5,2024-09-25,2,271.96,completed
12429,260,19,2024-09-25,1,25.2,completed
12430,10,23,2024-09-26,3,34.07,cancelled
12431,241,10,2024-09-26,3,478.94,completed
12432,396,22,2024-09-26,4,87.11,cancelled
12433,273,3,2024-09-26,1,800.25,cancelled
12434,195,30,2024-09-26,3,136.43,completed
12435,23,26,2024-09-26,4,124.5,cancelled
12436,106,24,2024-09-26,2,72.66,completed
12437,27,30,2024-09-26,1,49.15,cancelled
12438,128,5,2024-09-27,4,590.72,completed
12439,112,1,2024-09-27,4,2989.2,completed
12440,255,15,2024-09-27,1,128.64,returned
12441,10,13,2024-09-27,3,149.74,completed
12442,461,8,2024-09-27,3,122.27,completed
12443,277,6,2024-09-27,3,622.73,returned
12444,240,4,2024-09-27,4,2183.97,completed
12445,196,12,2024-09-27,1,91.56,completed
12446,255,29,2024-09-27,3,132.08,cancelled
12447,42,19,2024-09-28,2,50.16,completed
12448,203,20,2024-09-28,1,16.49,completed
12449,472,23,2024-09-28,1,11.2,completed
12450,273,17,2024-09-28,1,13.62,cancelled
12451,49,5,2024-09-28,3,438.8,completed
12452,321,21,2024-09-28,2,156.41,completed
12453,241,10,2024-09-28,3,487.84,completed
12454,471,3,2024-09-28,1,832.52,completed
12455,3,13,2024-09-28,1,49.41,returned
12456,118,2,2024-09-28,4,1664.26,completed
12457,301,15,2024-09-29,1,126.6,completed
12458,3,13,2024-09-29,2,107.76,completed
12459,251,1,2024-09-29,3,2218.42,completed
12460,97,20,2024-09-29,2,33.78,completed
12461,191,16,2024-09-30,1,22.66,cancelled
12462,48,25,2024-09-30,1,57.09,cancelled
12463,143,20,2024-09-30,2,34.98,returned
12464,376,6,2024-09-30,3,612.32,cancelled
12465,255,9,2024-09-30,2,93.2,cancelled
12466,278,9,2024-09-30,2,84.53,completed
12467,474,19,2024-09-30,3,73.62,completed
12468,259,21,2024-09-30,3,230.74,completed
12469,336,15,2024-10-01,4,521.98,completed
12470,163,30,2024-10-01,1,48.75,cancelled
12471,262,20,2024-10-01,1,17.48,completed
12472,195,7,2024-10-01,4,502.16,completed
12473,358,9,2024-10-01,2,90.83,completed
12474,119,24,2024-10-01,1,36.95,returned
12475,345,13,2024-10-01,2,106.33,returned
12476,77,22,2024-10-01,2,41.3,completed
12477,396,15,2024-10-01,2,241.67,completed
12478,174,29,2024-10-01,2,86.63,returned
12479,233,10,2024-10-01,4,658.11,completed
12480,413,14,2024-10-02,1,133.12,returned
12481,114,19,2024-10-02,2,50.98,cancelled
12482,67,22,2024-10-02,4,82.52,completed
12483,141,16,2024-10-02,1,21.03,returned
12484,301,21,2024-10-02,1,74.06,completed
12485,16,26,2024-10-02,2,63.27,completed
12486,439,25,2024-10-02,4,232.9,completed
12487,422,23,2024-10-02,1,10.64,completed
12488,115,24,2024-10-02,2,71.84,returned
12489,277,16,2024-10-02,1,22.26,completed
12490,27,26,2024-10-02,2,65.5,completed
12491,279,28,2024-10-03,3,98.43,completed
12492,112,18,2024-10-03,2,11.78,returned
12493,335,15,2024-10-03,2,243.53,completed
12494,208,10,2024-10-03,1,168.59,returned
12495,345,15,2024-10-03,3,360.12,completed
12496,77,21,2024-10-03,3,236.76,completed
12497,343,18,2024-10-04,3,16.65,completed
12498,462,23,2024-10-04,1,11.16,completed
12499,451,28,2024-10-04,3,90.07,completed
12500,497,8,2024-10-04,4,158.48,completed
12501,472,28,2024-10-04,3,98.02,completed
12502,150,6,2024-10-04,1,218.89,completed
12503,142,21,2024-10-05,3,232.25,completed
12504,279,1,2024-10-05,1,755.19,completed
12505,92,9,2024-10-05,4,174.65,completed
12506,1,2,2024-10-05,3,1253.76,cancelled
12507,472,23,2024-10-05,1,10.65,completed
12508,437,14,2024-10-05,3,406.87,returned
12509,76,25,2024-10-05,3,163.33,returned
12510,80,12,2024-10-05,1,93.67,returned
12511,368,6,2024-10-05,3,609.86,cancelled
12512,84,22,2024-10-06,1,21.45,completed
12513,277,4,2024-10-06,3,1637.94,returned
12514,62,11,2024-10-06,1,27.91,completed
12515,376,21,2024-10-06,1,80.13,completed
12516,260,6,2024-10-06,1,203.74,completed
12517,10,30,2024-10-06,4,193.65,completed
12518,141,8,2024-10-06,1,42.57,completed
12519,328,10,2024-10-06,2,327.01,completed
12520,308,15,2024-10-06,4,487.9,completed
12521,370,4,2024-10-06,1,560.36,completed
12522,422,19,2024-10-06,4,105.27,completed
12523,15,25,2024-10-07,2,108.99,completed
12524,477,27,2024-10-07,1,65.53,completed
12525,147,29,2024-10-07,2,82.2,completed
12526,384,8,2024-10-07,3,118.79,completed
12527,479,17,2024-10-07,2,26.74,completed
12528,273,19,2024-10-07,3,73.2,returned
12529,421,15,2024-10-07,2,263.79,cancelled
12530,273,29,2024-10-07,2,84.85,cancelled
12531,81,7,2024-10-08,3,347.41,completed
12532,373,18,2024-10-08,2,11.34,completed
12533,97,17,2024-10-08,1,14.74,completed
12534,191,5,2024-10-08,4,586.58,completed
12535,93,19,2024-10-08,2,50.78,cancelled
12536,133,19,2024-10-08,1,24.59,returned
12537,376,7,2024-10-08,2,244.81,completed
12538,372,26,2024-10-08,3,102.63,returned
12539,300,24,2024-10-08,4,148.91,returned
12540,70,11,2024-10-08,1,27.82,completed
12541,241,20,2024-10-08,3,49.64,completed
12542,396,18,2024-10-09,3,17.39,completed
12543,451,3,2024-10-09,2,1710.72,completed
12544,273,1,2024-10-09,4,3005.41,completed
12545,191,16,2024-10-09,1,22.09,returned
12546,244,22,2024-10-09,3,61.25,completed
12547,390,15,2024-10-09,3,371.54,cancelled
12548,23,3,2024-10-09,2,1669.01,completed
12549,471,15,2024-10-09,3,384.74,completed
12550,352,9,2024-10-10,4,173.06,completed
12551,58,10,2024-10-10,1,161.18,returned
12552,55,29,2024-10-10,1,44.36,cancelled
12553,234,13,2024-10-10,1,49.67,completed
12554,390,25,2024-10-10,3,178.44,cancelled
12555,342,28,2024-10-11,4,124.06,completed
12556,235,12,2024-10-11,1,96.03,returned
12557,67,20,2024-10-11,1,17.89,completed
12558,380,21,2024-10-11,1,76.15,completed
12559,376,5,2024-10-11,3,418.71,cancelled
12560,92,21,2024-10-11,2,154.99,completed
12561,10,25,2024-10-11,3,175.5,completed
12562,259,21,2024-10-11,3,224.56,completed
12563,279,30,2024-10-11,2,96.92,returned
12564,334,27,2024-10-11,3,184.71,completed
12565,109,20,2024-10-12,3,51.83,completed
12566,154,22,2024-10-12,3,62.0,completed
12567,69,8,2024-10-12,3,128.48,completed
12568,458,2,2024-10-12,2,789.94,completed
12569,325,4,2024-10-12,4,2194.79,completed
12570,103,28,2024-10-12,4,125.53,completed
12571,30,14,2024-10-13,3,397.41,completed
12572,220,15,2024-10-13,4,479.89,completed
12573,23,23,2024-10-13,1,11.15,completed
12574,275,11,2024-10-13,1,27.78,completed
12575,200,6,2024-10-13,2,425.12,completed
12576,376,5,2024-10-13,1,148.17,completed
12577,427,12,2024-10-13,2,189.84,completed
12578,46,5,2024-10-13,2,293.5,completed
12579,56,6,2024-10-13,2,433.43,returned
12580,268,5,2024-10-13,3,430.32,returned
12581,92,27,2024-10-13,3,194.2,completed
12582,439,12,2024-10-13,1,89.75,cancelled
12583,23,23,2024-10-14,1,10.42,completed
12584,10,24,2024-10-14,2,70.76,completed
12585,310,5,2024-10-14,2,285.89,completed
12586,492,2,2024-10-14,2,839.74,returned
12587,142,19,2024-10-14,2,50.5,returned
12588,10,12,2024-10-14,1,90.27,completed
12589,20,9,2024-10-14,1,44.51,completed
12590,199,13,2024-10-14,4,203.53,completed
12591,372,22,2024-10-14,3,59.88,cancelled
12592,345,26,2024-10-14,2,67.86,returned
12593,109,22,2024-10-14,4,86.78,cancelled
12594,376,25,2024-10-14,3,173.67,returned
12595,110,15,2024-10-15,1,123.35,completed
12596,264,5,2024-10-15,4,559.95,returned
12597,1,12,2024-10-15,2,178.35,completed
12598,281,25,2024-10-15,2,110.38,completed
12599,376,24,2024-10-15,3,101.09,completed
12600,325,29,2024-10-15,4,169.92,completed
12601,235,14,2024-10-15,2,273.19,returned
12602,23,1,2024-10-15,1,763.85,completed
12603,56,24,2024-10-15,4,148.36,completed
12604,453,12,2024-10-15,4,363.31,completed
12605,390,17,2024-10-15,4,58.11,cancelled
12606,172,30,2024-10-16,2,95.86,completed
12607,173,26,2024-10-16,3,98.8,completed
12608,299,17,2024-10-16,2,27.76,completed
12609,397,14,2024-10-16,1,126.92,returned
12610,12,25,2024-10-16,4,217.02,completed
12611,253,30,2024-10-17,1,47.28,cancelled
12612,23,26,2024-10-17,2,65.92,cancelled
12613,207,15,2024-10-17,4,519.3,completed
12614,282,11,2024-10-17,3,83.03,returned
12615,3,4,2024-10-17,1,544.62,completed
12616,410,17,2024-10-17,2,28.68,completed
12617,286,2,2024-10-17,2,851.26,completed
12618,345,24,2024-10-18,2,69.72,completed
12619,345,14,2024-10-18,4,540.34,returned
12620,463,21,2024-10-18,1,78.57,cancelled
12621,135,13,2024-10-18,4,203.39,completed
12622,133,13,2024-10-18,4,201.55,completed
12623,455,17,2024-10-18,1,14.39,cancelled
12624,368,3,2024-10-18,2,1553.37,cancelled
12625,24,16,2024-10-19,1,21.31,completed
12626,390,8,2024-10-19,2,81.66,returned
12627,10,30,2024-10-19,4,197.05,cancelled
12628,236,8,2024-10-19,1,41.86,completed
12629,410,21,2024-10-19,4,303.17,completed
12630,133,25,2024-10-19,4,235.16,completed
12631,27,10,2024-10-19,3,515.87,completed
12632,371,28,2024-10-19,3,91.89,returned
12633,426,15,2024-10-19,3,372.06,cancelled
12634,390,13,2024-10-19,4,206.05,returned
12635,314,11,2024-10-19,1,25.67,completed
12636,304,14,2024-10-20,4,540.33,completed
12637,112,26,2024-10-20,3,102.48,completed
12638,421,14,2024-10-20,2,279.59,cancelled
12639,10,7,2024-10-20,2,249.75,completed
12640,87,8,2024-10-20,1,42.35,completed
12641,277,21,2024-10-20,1,81.27,cancelled
12642,461,2,2024-10-21,2,834.21,cancelled
12643,3,2,2024-10-21,1,420.87,completed
12644,110,27,2024-10-21,1,62.2,completed
12645,112,26,2024-10-21,2,69.08,completed
12646,306,27,2024-10-21,4,252.54,cancelled
12647,175,6,2024-10-21,1,206.88,cancelled
12648,130,17,2024-10-21,3,43.48,completed
12649,174,30,2024-10-21,4,187.72,completed
12650,174,24,2024-10-22,4,138.33,completed
12651,150,12,2024-10-22,4,371.42,completed
12652,222,1,2024-10-22,4,3028.11,completed
12653,386,3,2024-10-22,1,815.03,completed
12654,390,24,2024-10-22,2,70.18,returned
12655,141,20,2024-10-22,3,51.96,cancelled
12656,195,12,2024-10-22,4,348.89,cancelled
12657,371,6,2024-10-22,2,407.17,completed
12658,471,28,2024-10-23,2,60.91,cancelled
12659,3,27,2024-10-23,1,64.68,completed
12660,262,22,2024-10-23,3,63.16,returned
12661,438,25,2024-10-23,4,221.1,completed
12662,10,14,2024-10-23,2,259.15,cancelled
12663,10,6,2024-10-23,4,851.19,returned
12664,97,5,2024-10-23,2,285.79,completed
12665,368,18,2024-10-24,2,12.21,returned
12666,277,30,2024-10-24,2,95.36,completed
12667,10,30,2024-10-24,4,194.53,completed
12668,337,29,2024-10-24,4,167.88,completed
12669,424,4,2024-10-24,4,2185.9,completed
12670,23,19,2024-10-24,3,79.31,completed
12671,154,5,2024-10-24,2,272.4,completed
12672,216,11,2024-10-24,1,27.26,returned
12673,308,3,2024-10-24,3,2360.85,returned
12674,210,8,2024-10-25,2,84.79,returned
12675,481,21,2024-10-25,2,162.09,completed
12676,198,8,2024-10-25,2,83.6,cancelled
12677,140,5,2024-10-25,2,286.7,completed
12678,353,5,2024-10-25,3,408.34,completed
12679,340,26,2024-10-25,2,63.18,completed
12680,315,13,2024-10-25,1,53.19,returned
12681,10,10,2024-10-25,3,522.15,returned
12682,369,23,2024-10-25,1,11.07,cancelled
12683,143,29,2024-10-26,4,161.26,completed
12684,390,7,2024-10-26,4,467.24,cancelled
12685,174,20,2024-10-26,4,67.49,completed
12686,123,2,2024-10-26,4,1655.35,cancelled
12687,16,20,2024-10-26,4,70.99,cancelled
12688,241,25,2024-10-26,3,167.65,completed
12689,365,18,2024-10-26,2,12.23,completed
12690,390,10,2024-10-26,1,169.51,completed
12691,8,1,2024-10-26,4,2844.23,completed
12692,112,4,2024-10-26,4,2176.27,completed
12693,35,11,2024-10-27,3,78.97,cancelled
12694,273,4,2024-10-27,2,1149.47,completed
12695,16,3,2024-10-27,3,2441.42,returned
12696,429,1,2024-10-27,4,2796.03,returned
12697,240,15,2024-10-27,4,512.7,completed
12698,57,9,2024-10-27,2,88.86,returned
12699,84,16,2024-10-27,4,91.68,completed
12700,333,7,2024-10-27,1,126.87,cancelled
12701,112,5,2024-10-28,3,437.22,cancelled
12702,259,15,2024-10-28,2,252.77,cancelled
12703,445,30,2024-10-28,1,46.12,completed
12704,380,20,2024-10-28,1,16.39,completed
12705,200,25,2024-10-28,4,236.27,completed
12706,87,5,2024-10-28,3,445.28,completed
12707,125,22,2024-10-29,4,86.83,completed
12708,10,9,2024-10-29,1,42.28,completed
12709,390,6,2024-10-29,4,822.63,completed
12710,494,4,2024-10-29,3,1649.08,completed
12711,141,7,2024-10-30,2,237.05,completed
12712,10,27,2024-10-30,4,262.38,completed
12713,10,2,2024-10-30,4,1686.99,completed
12714,132,11,2024-10-30,3,81.65,completed
12715,18,5,2024-10-30,3,403.26,completed
12716,363,7,2024-10-30,1,118.54,completed
12717,174,6,2024-10-30,2,416.6,completed
12718,322,11,2024-10-30,1,27.54,returned
12719,255,4,2024-10-30,4,2345.37,returned
12720,386,19,2024-10-30,3,76.06,completed
12721,101,21,2024-10-30,2,149.66,completed
12722,327,19,2024-10-30,3,73.02,completed
12723,108,18,2024-10-31,1,6.1,returned
12724,298,18,2024-10-31,4,23.13,completed
12725,431,2,2024-10-31,2,780.97,returned
12726,133,2,2024-10-31,2,797.15,cancelled
12727,426,9,2024-10-31,3,127.34,completed
12728,10,14,2024-10-31,3,412.9,returned
12729,3,10,2024-10-31,1,165.21,completed
12730,142,9,2024-10-31,1,43.53,cancelled
12731,113,3,2024-11-01,2,1640.0,returned
12732,30,9,2024-11-01,3,128.84,completed
12733,324,25,2024-11-01,2,113.31,completed
12734,273,7,2024-11-01,4,496.62,cancelled
12735,422,3,2024-11-01,3,2384.8,completed
12736,133,24,2024-11-01,2,73.19,completed
12737,277,2,2024-11-01,4,1618.98,cancelled
12738,260,18,2024-11-02,4,22.56,completed
12739,10,28,2024-11-02,2,61.06,cancelled
12740,9,4,2024-11-02,4,2340.49,returned
12741,142,18,2024-11-02,2,11.55,completed
12742,315,27,2024-11-02,4,248.33,completed
12743,97,6,2024-11-02,1,218.87,returned
12744,480,25,2024-11-02,4,227.49,completed
12745,416,27,2024-11-02,3,179.22,completed
12746,353,7,2024-11-02,1,120.53,completed
12747,94,22,2024-11-02,4,80.81,returned
12748,390,17,2024-11-02,4,56.69,returned
12749,10,5,2024-11-02,1,134.55,cancelled
12750,241,5,2024-11-02,4,558.04,completed
12751,480,6,2024-11-03,4,825.23,completed
12752,178,5,2024-11-03,3,438.48,completed
12753,104,28,2024-11-03,2,61.56,completed
12754,422,14,2024-11-03,1,128.65,completed
12755,376,27,2024-11-03,4,262.77,returned
12756,254,21,2024-11-03,2,153.83,cancelled
12757,471,1,2024-11-04,3,2265.01,cancelled
12758,174,4,2024-11-04,3,1793.72,completed
12759,181,19,2024-11-04,4,96.07,returned
12760,129,21,2024-11-04,4,302.5,cancelled
12761,10,4,2024-11-04,1,570.27,returned
12762,465,17,2024-11-04,1,13.79,completed
12763,109,15,2024-11-04,4,486.23,completed
12764,281,6,2024-11-04,4,838.19,cancelled
12765,316,3,2024-11-04,2,1684.5,completed
12766,279,23,2024-11-04,2,21.86,returned
12767,106,10,2024-11-05,3,486.75,cancelled
12768,10,1,2024-11-05,1,719.53,cancelled
12769,277,21,2024-11-05,3,238.26,completed
12770,134,20,2024-11-05,4,66.94,completed
12771,191,1,2024-11-05,3,2256.0,completed
12772,380,17,2024-11-05,2,27.76,completed
12773,374,7,2024-11-05,3,367.44,returned
12774,376,22,2024-11-05,1,19.89,completed
12775,162,23,2024-11-05,1,11.37,completed
12776,324,19,2024-11-05,4,104.71,returned
12777,397,9,2024-11-05,1,44.58,completed
12778,104,19,2024-11-06,2,48.47,returned
12779,100,9,2024-11-06,1,43.52,returned
12780,10,7,2024-11-06,3,382.13,completed
12781,153,10,2024-11-06,2,330.94,returned
12782,236,5,2024-11-06,1,140.42,completed
12783,437,10,2024-11-06,2,340.28,completed
12784,284,13,2024-11-06,3,157.72,returned
12785,13,7,2024-11-06,3,377.91,completed
12786,10,1,2024-11-07,4,3018.39,completed
12787,10,2,2024-11-07,3,1161.57,completed
12788,498,28,2024-11-07,4,120.75,completed
12789,440,14,2024-11-07,3,404.98,returned
12790,181,10,2024-11-07,3,481.49,completed
12791,260,9,2024-11-07,3,139.78,completed
12792,181,21,2024-11-07,4,312.32,completed
12793,191,9,2024-11-07,4,172.99,cancelled
12794,260,26,2024-11-07,3,101.32,completed
12795,389,10,2024-11-07,1,162.42,returned
12796,390,23,2024-11-07,1,11.52,completed
12797,358,4,2024-11-07,3,1800.21,returned
12798,319,5,2024-11-07,4,553.78,returned
12799,103,1,2024-11-07,1,765.96,completed
12800,103,3,2024-11-08,4,3379.54,cancelled
12801,386,2,2024-11-08,3,1251.08,completed
12802,388,3,2024-11-08,2,1571.27,cancelled
12803,10,22,2024-11-08,2,40.52,completed
12804,336,11,2024-11-08,1,26.22,cancelled
12805,368,7,2024-11-08,4,463.21,completed
12806,422,5,2024-11-09,2,278.46,completed
12807,241,7,2024-11-09,2,241.12,completed
12808,345,18,2024-11-09,1,5.79,returned
12809,295,6,2024-11-09,1,220.9,completed
12810,445,6,2024-11-09,3,620.74,returned
12811,104,22,2024-11-09,1,20.9,completed
12812,248,6,2024-11-09,2,416.0,returned
12813,484,29,2024-11-09,3,131.3,cancelled
12814,426,5,2024-11-10,3,425.24,completed
12815,104,15,2024-11-10,4,522.21,completed
12816,467,21,2024-11-10,4,312.49,completed
12817,215,26,2024-11-10,4,132.69,cancelled
12818,255,13,2024-11-10,4,208.27,completed
12819,13,5,2024-11-10,3,431.0,completed
12820,304,16,2024-11-10,4,86.94,completed
12821,277,23,2024-11-10,4,43.39,returned
12822,30,18,2024-11-10,3,18.33,cancelled
12823,208,18,2024-11-10,4,22.57,completed
12824,109,24,2024-11-10,2,70.15,cancelled
12825,339,22,2024-11-11,4,82.74,completed
12826,181,11,2024-11-11,2,52.96,completed
12827,270,27,2024-11-11,3,188.44,completed
12828,281,4,2024-11-11,3,1783.36,completed
12829,479,18,2024-11-11,2,12.07,completed
12830,88,12,2024-11-11,2,189.03,cancelled
12831,191,19,2024-11-11,1,23.86,cancelled
12832,461,17,2024-11-11,1,13.68,completed
12833,390,17,2024-11-11,3,43.5,cancelled
12834,207,27,2024-11-11,2,119.1,returned
12835,10,19,2024-11-12,4,103.4,cancelled
12836,376,5,2024-11-12,3,413.9,cancelled
12837,158,13,2024-11-12,4,207.09,completed
12838,89,26,2024-11-12,3,99.04,completed
12839,496,10,2024-11-13,4,697.23,cancelled
12840,273,22,2024-11-13,1,21.78,completed
12841,376,22,2024-11-13,4,80.9,returned
12842,413,27,2024-11-13,3,181.08,completed
12843,334,14,2024-11-13,3,413.04,cancelled
12844,153,8,2024-11-13,1,40.29,completed
12845,23,22,2024-11-13,3,61.9,completed
12846,242,17,2024-11-13,3,40.69,returned
12847,274,18,2024-11-13,2,11.25,cancelled
12848,10,20,2024-11-13,4,70.82,completed
12849,10,3,2024-11-13,4,3335.2,completed
12850,10,12,2024-11-13,3,284.07,completed
12851,476,15,2024-11-14,4,489.87,completed
12852,10,14,2024-11-14,1,138.75,completed
12853,94,22,2024-11-14,4,84.35,returned
12854,23,23,2024-11-14,4,45.0,completed
12855,410,15,2024-11-14,4,531.32,completed
12856,448,11,2024-11-14,3,80.87,completed
12857,447,28,2024-11-14,4,130.47,cancelled
12858,439,15,2024-11-14,3,374.02,completed
12859,10,10,2024-11-15,4,685.52,completed
12860,10,30,2024-11-15,1,45.7,completed
12861,26,29,2024-11-15,1,43.81,returned
12862,306,18,2024-11-15,4,24.38,returned
12863,97,10,2024-11-15,2,331.43,completed
12864,480,2,2024-11-15,2,831.13,completed
12865,299,10,2024-11-16,2,318.98,completed
12866,259,6,2024-11-16,3,629.71,returned
12867,412,8,2024-11-16,3,123.17,completed
12868,31,29,2024-11-16,4,175.35,cancelled
12869,176,14,2024-11-16,1,138.9,completed
12870,372,5,2024-11-16,3,438.24,completed
12871,387,9,2024-11-16,4,186.52,completed
12872,222,16,2024-11-16,2,46.52,returned
12873,345,30,2024-11-17,1,49.4,completed
12874,363,26,2024-11-17,4,124.95,completed
12875,442,20,2024-11-17,2,36.1,completed
12876,118,17,2024-11-17,3,40.41,completed
12877,327,19,2024-11-17,4,104.9,cancelled
12878,104,28,2024-11-17,2,63.34,completed
12879,89,17,2024-11-17,1,14.6,completed
12880,372,26,2024-11-17,1,33.97,completed
12881,6,15,2024-11-17,2,250.12,completed
12882,10,21,2024-11-18,4,297.89,completed
12883,185,11,2024-11-19,2,51.56,completed
12884,208,1,2024-11-19,3,2078.43,completed
12885,413,20,2024-11-19,1,16.52,returned
12886,152,30,2024-11-19,3,136.55,completed
12887,10,11,2024-11-19,4,106.2,completed
12888,10,20,2024-11-19,1,17.68,completed
12889,255,18,2024-11-20,4,24.16,completed
12890,390,3,2024-11-20,1,775.89,cancelled
12891,214,5,2024-11-20,4,571.34,completed
12892,304,7,2024-11-20,4,490.59,completed
12893,110,13,2024-11-20,3,156.99,cancelled
12894,410,26,2024-11-20,4,131.11,completed
12895,10,29,2024-11-20,2,83.99,completed
12896,90,7,2024-11-20,1,120.14,completed
12897,59,7,2024-11-20,3,363.86,completed
12898,50,18,2024-11-20,4,22.87,cancelled
12899,216,25,2024-11-20,3,166.59,cancelled
12900,181,17,2024-11-21,2,28.64,returned
12901,9,9,2024-11-21,3,137.99,completed
12902,336,17,2024-11-21,4,57.71,completed
12903,440,12,2024-11-21,3,284.13,completed
12904,214,21,2024-11-21,1,75.43,completed
12905,216,13,2024-11-21,2,106.52,completed
12906,400,2,2024-11-21,3,1191.51,completed
12907,345,17,2024-11-21,4,53.95,cancelled
12908,76,7,2024-11-21,3,379.37,cancelled
12909,226,18,2024-11-21,1,5.91,completed
12910,497,3,2024-11-22,4,3409.39,completed
12911,10,8,2024-11-22,2,79.93,cancelled
12912,84,7,2024-11-22,2,233.49,returned
12913,452,6,2024-11-22,1,217.47,completed
12914,162,2,2024-11-22,2,818.74,returned
12915,390,24,2024-11-22,4,134.76,completed
12916,30,1,2024-11-22,3,2268.59,returned
12917,40,4,2024-11-22,3,1632.24,completed
12918,10,21,2024-11-22,2,151.9,completed
12919,421,27,2024-11-22,3,181.18,completed
12920,20,12,2024-11-23,3,265.46,completed
12921,15,30,2024-11-23,3,146.82,completed
12922,10,6,2024-11-23,1,212.68,cancelled
12923,242,8,2024-11-23,4,168.57,completed
12924,167,27,2024-11-23,3,182.28,returned
12925,298,30,2024-11-23,3,145.25,completed
12926,260,10,2024-11-24,1,161.28,returned
12927,255,15,2024-11-24,4,481.84,completed
12928,466,5,2024-11-24,1,136.67,completed
12929,186,18,2024-11-24,2,11.44,completed
12930,429,8,2024-11-24,4,158.77,returned
12931,423,8,2024-11-24,4,159.71,completed
12932,207,30,2024-11-24,1,48.78,returned
12933,353,22,2024-11-24,3,63.02,completed
12934,422,1,2024-11-24,3,2226.27,cancelled
12935,423,15,2024-11-24,4,507.45,completed
12936,346,19,2024-11-25,2,52.82,returned
12937,270,26,2024-11-25,1,31.12,cancelled
12938,274,23,2024-11-25,4,43.95,cancelled
12939,471,4,2024-11-25,3,1801.59,cancelled
12940,187,17,2024-11-25,4,55.75,completed
12941,10,24,2024-11-25,3,106.82,completed
12942,358,12,2024-11-25,2,189.28,completed
12943,279,11,2024-11-25,2,54.97,cancelled
12944,280,20,2024-11-25,1,16.79,completed
12945,408,9,2024-11-25,2,89.64,completed
12946,485,16,2024-11-25,3,68.1,returned
12947,325,22,2024-11-25,3,61.26,returned
12948,358,29,2024-11-25,1,40.31,returned
12949,398,27,2024-11-26,1,64.08,returned
12950,150,13,2024-11-26,1,52.14,completed
12951,11,4,2024-11-26,4,2336.53,completed
12952,494,7,2024-11-26,1,116.64,completed
12953,139,2,2024-11-26,1,390.7,completed
12954,279,20,2024-11-26,3,52.05,completed
12955,208,2,2024-11-26,4,1577.46,returned
12956,112,21,2024-11-26,4,319.46,completed
12957,334,2,2024-11-26,3,1248.18,returned
12958,32,21,2024-11-26,4,295.28,cancelled
12959,255,14,2024-11-26,4,540.86,completed
12960,7,6,2024-11-26,3,634.1,completed
12961,471,13,2024-11-26,1,53.8,cancelled
12962,289,15,2024-11-27,3,397.45,completed
12963,273,8,2024-11-27,2,84.71,completed
12964,259,8,2024-11-27,4,160.56,cancelled
12965,186,9,2024-11-27,4,177.45,completed
12966,281,20,2024-11-27,4,66.75,completed
12967,106,15,2024-11-27,2,259.3,returned
12968,159,28,2024-11-27,3,96.3,completed
12969,259,24,2024-11-27,1,36.37,cancelled
12970,23,13,2024-11-27,3,160.79,completed
12971,210,22,2024-11-28,4,83.26,completed
12972,41,9,2024-11-28,4,179.97,completed
12973,351,16,2024-11-28,3,64.68,completed
12974,400,4,2024-11-28,2,1167.19,completed
12975,181,22,2024-11-29,1,20.53,cancelled
12976,497,6,2024-11-29,2,404.86,completed
12977,395,24,2024-11-29,4,144.36,cancelled
12978,451,23,2024-11-29,2,21.98,returned
12979,212,7,2024-11-29,3,352.57,returned
12980,418,5,2024-11-29,1,138.41,cancelled
12981,10,13,2024-11-29,3,150.53,completed
12982,481,25,2024-11-29,3,168.74,cancelled
12983,31,16,2024-11-29,2,42.45,returned
12984,10,21,2024-11-29,4,320.86,cancelled
12985,10,4,2024-11-30,4,2383.66,completed
12986,19,8,2024-11-30,3,125.3,completed
12987,180,9,2024-11-30,2,84.3,completed
12988,372,17,2024-11-30,1,14.64,cancelled
12989,409,4,2024-11-30,3,1646.37,returned
12990,430,28,2024-11-30,1,30.88,completed
12991,259,30,2024-11-30,3,134.2,completed
12992,447,21,2024-11-30,4,324.9,completed
12993,448,16,2024-11-30,2,46.15,returned
12994,46,28,2024-11-30,1,33.24,cancelled
12995,317,21,2024-11-30,4,326.1,completed
12996,208,16,2024-11-30,3,66.03,returned
12997,104,29,2024-11-30,1,43.66,completed
12998,371,30,2024-11-30,2,97.98,cancelled
12999,404,5,2024-12-01,3,405.51,cancelled
13000,436,26,2024-12-01,4,124.82,cancelled
13001,10,30,2024-12-01,1,47.04,returned
13002,62,3,2024-12-01,3,2477.92,completed
13003,248,30,2024-12-01,4,195.86,completed
13004,138,21,2024-12-01,1,75.21,completed
13005,92,19,2024-12-01,2,49.52,returned
13006,124,8,2024-12-01,4,162.21,completed
13007,344,24,2024-12-01,2,71.11,completed
13008,45,9,2024-12-01,1,43.52,completed
13009,304,1,2024-12-01,1,759.85,cancelled
13010,150,6,2024-12-01,2,434.03,completed
13011,425,18,2024-12-01,4,22.05,cancelled
13012,443,30,2024-12-01,2,97.03,completed
